arclength,x,y,curvature
-109.98246355243191,111.48665654870175,-43.09421815065811,0.02761342058768218
-107.76059560187772,109.998943226539,-41.412127074807785,0.021040204132259616
-105.53872765132354,108.45075729266375,-39.81974843941009,0.015205739307399584
-103.31685970076937,106.85683413169816,-38.28791198365175,0.01055861311019602
-101.09499175021519,105.22843922794414,-36.79517465113216,0.00721091414817563
-98.873123799661,103.57377539903868,-35.32686565495078,0.005085180090413042
-96.65125584910683,101.89839002961,-33.87413154279395,0.004014396634379214
-94.42938789855265,100.20558230493285,-32.432981262022224,0.0037988299344966243
-92.20751994799846,98.49681044458468,-31.003331224757147,0.004234023367113228
-89.9856519974443,96.77209893610123,-29.588050372968212,0.005121206949747875
-87.76378404689011,95.03044576863206,-28.192005243560487,0.006267262179771977
-85.54191609633592,93.27022966659685,-26.821105033461038,0.00747909178572327
-83.32004814578174,91.48961732334047,-25.48134666470625,0.008556372532341875
-81.09818019522757,89.6869702346842,-24.17786085844807,0.009297261753168487
-78.87631224467339,87.86120639511753,-22.914072028914177,0.009637952797207843
-76.6544442941192,86.01191831808848,-21.6914726391108,0.00962260870404826
-74.43257634356503,84.13929728533881,-20.50988617619467,0.009304305492356729
-72.21070839301085,82.24403716296911,-19.36778165209944,0.008743341905562266
-69.98884044245666,80.32723818639116,-18.262588182616923,0.008006036677476134
-67.7669724919025,78.39031074528089,-17.191009566476936,0.007162572384090466
-65.54510454134831,76.43487916853073,-16.149338864428046,0.00628468171207967
-63.32323659079413,74.46268550920256,-15.133772978318007,0.00544373949147441
-61.10136864023995,72.47549332948009,-14.140727230174207,0.004709554231582441
-58.87950068968577,70.4749914856218,-13.16714994128418,0.0041499323921702375
-56.65763273913158,68.4626979129134,-12.210837011275942,0.0038309616836031232
-54.4357647885774,66.43986341193663,-11.27074649219449,0.0038175945233406964
-52.213896838023224,64.40737953971711,-10.347297554270881,0.0041357589201668115
-49.99202888746905,62.365739557651516,-9.442467709696729,0.004736232877188466
-47.77016093691486,60.315083416929944,-8.559570493973695,0.005562801780492167
-45.548292986360686,58.255262944596254,-7.7029563367773335,0.006560139262887826
-43.32642503580651,56.18590734941756,-6.87771221678517,0.0076722364111702435
-41.104557085252324,54.106488727753906,-6.0893613165041245,0.008840584012311477
-38.88268913469815,52.01638756942768,-5.343562677098447,0.010002526323818574
-36.66082118414397,49.91495826359347,-4.645810853217057,0.011090257245866215
-34.438953233589785,47.80159460460737,-4.001135567821677,0.012030919587972852
-32.21708528303561,45.6757952978968,-3.4138013670139173,0.012748130419627501
-29.99521733248143,43.53722946583001,-2.887007274863521,0.013164942683599516
-27.77334938192725,41.38580215358564,-2.42258644823562,0.013207777856509735
-25.55148143137307,39.22171930039795,-2.0207084660183625,0.012824807714212898
-23.329613480818892,37.04553176311395,-1.6796848395725306,0.012057811473571408
-21.10774553026471,34.8581115153303,-1.396108732833767,0.010985463811798084
-18.885877579710534,32.66059395089318,-1.165161705576054,0.009688076918664433
-16.664009629156354,30.454318309262376,-0.9809297113231707,0.008243452713415946
-14.442141678602175,28.240768100843535,-0.836719095416413,0.0067242972615463555
-12.220273728047996,26.021511532320474,-0.725372593082767,0.00519742147770156
-9.998405777493817,23.79814193198737,-0.6395853275026866,0.0037244902052439082
-7.776537826939637,21.57221817508117,-0.5722208078780966,0.00236380212226022
-5.554669876385457,19.34520510911372,-0.516626927500397,0.0011725019307200204
-3.3328019258312596,17.118413979204163,-0.4669519618181823,0.00020867622595459478
-1.1109339752770804,14.892942853411162,-0.41846056650547325,-0.00046709616535148
1.110933975277099,12.669617078432136,-0.36784962532806276,-0.000793462873408633
3.332801925831278,10.44893693227887,-0.31352850026522106,-0.0007624987884508515
5.554669876385457,8.231076354227843,-0.25564664278533655,-0.0004216850552444723
7.776537826939637,6.015932752045451,-0.1958685662747257,0.0001782942513440682
9.998405777493817,3.8031840061894475,-0.1371132207223127,0.0009853569426895787
12.220273728047996,1.5923455043774357,-0.08329321720216853,0.0019458516721665708
14.442141678602175,-0.6171728238446912,-0.0390540523569598,0.0030046705921269743
16.664009629156354,-2.826009472534271,-0.009513332880288772,0.004105551627602863
18.885877579710534,-5.034794324783402,0.0,0.005191565381731904
21.10774553026471,-7.244091618150486,-0.01579355396097526,0.006205836957159581
23.329613480818892,-9.454342910091771,-0.06186327850809903,0.0070925463750984965
25.55148143137307,-11.665810043392863,-0.1426074653691387,0.007798172182784223
27.77334938192725,-13.878518111629715,-0.26159263885142536,0.008272831813637867
29.99521733248143,-16.09220016205324,-0.42129950179523235,0.008492089054152226
32.21708528303561,-18.306273254611824,-0.6229901851444879,0.00849191150604449
34.438953233589785,-20.519877263911802,-0.8668182233729453,0.008317520378562778
36.66082118414397,-22.731933059441744,-1.1520134962058535,0.00801221706318711
38.88268913469815,-24.941201180366402,-1.477069083622439,0.0076167001197258504
41.104557085252324,-27.146340510320695,-1.8399281208581613,0.007168817234082482
43.32642503580651,-29.345966952203668,-2.238170653407309,0.006703720332913677
45.548292986360686,-31.538712102972504,-2.669200492025311,0.0062543368883911
47.77016093691486,-33.723281928436386,-3.1304320677314763,0.005852032616654781
49.99202888746905,-35.8985154380506,-3.619477286811019,0.00552731635513551
52.213896838023224,-38.063443359710405,-4.1343323858178564,0.005310419301551273
54.4357647885774,-40.21734681454508,-4.673564786576662,0.005231561192922975
56.65763273913158,-42.35981569644864,-5.236499187386784,0.005315906441850269
58.87950068968576,-44.490788401425235,-5.82335540916506,0.005546241896301895
61.10136864023996,-46.6105139695393,-6.43518553534733,0.0058835033802699735
63.32323659079412,-48.719465242333996,-7.07368433660568,0.006288174687522656
65.54510454134832,-50.81824823043155,-7.740989891907333,0.006720994775221988
67.76697249190248,-52.907511479917744,-8.439484206430762,0.007144020999916245
69.98884044245668,-54.987855438727124,-9.171593829481509,0.007521990508304918
72.21070839301083,-57.05974182302765,-9.939590472407986,0.007823705281479576
74.43257634356503,-59.12340298360578,-10.74539162651763,0.008023154974101412
76.6544442941192,-61.17875127225115,-11.59036118099263,0.00810011656195005
78.8763122446734,-63.22528840814172,-12.47511004080593,0.008040029212222462
81.09818019522756,-65.26201484422836,-13.399296744637098,0.00783302038283416
83.32004814578175,-67.28733916986933,-14.361428132800683,0.0074728430934469315
85.54191609633591,-69.2990113206035,-15.35869286137276,0.00698843614993503
87.76378404689011,-71.29428155364934,-16.38710640043385,0.006446516943378136
89.98565199744426,-73.2703433342021,-17.44204773793652,0.005901636623997289
92.20751994799846,-75.22482881200997,-18.518868641249753,0.005397440797723655
94.42938789855263,-77.15630476411923,-19.613503561866253,0.004971499963404144
96.65125584910683,-79.0647685376193,-20.723079540110007,0.004658468370284134
98.87312379966099,-80.95214399238773,-21.846526109843893,0.004490336067075047
101.09499175021519,-82.82277744383555,-22.985185203177025,0.004492493645376003
103.31685970076938,-84.68393360565202,-24.143421055172354,0.004674863459532643
105.53872765132354,-86.5462915325498,-25.3292301085543,0.005019301165471665
107.76059560187774,-88.42444056301039,-26.554850918416037,0.005468162674503874
109.98246355243191,-90.33737626202861,-27.83737405692716,0.005922770901056314
